AnnoMese,Postazione,Giorno,N Giorno Settimana,Strada,Transiti - Totale,Transiti - Non Classificato,Transiti - Leggeri,Transiti - Pesanti,Transiti - Diurno,Transiti - Notturno,Transiti - Feriali,Transiti - Festivi
2019/10,274,03/10/2019,4,SS 64 ai confini provinciali di Bologna e Ferrara,9022,00,8468,554,6917,2105,9022,0
2019/10,274,04/10/2019,5,SS 64 ai confini provinciali di Bologna e Ferrara,8818,20,8288,528,6762,2056,8818,0
2019/10,274,05/10/2019,6,SS 64 ai confini provinciali di Bologna e Ferrara,7528,00,7290,238,5529,1999,0,7528
2019/10,274,06/10/2019,7,SS 64 ai confini provinciali di Bologna e Ferrara,5743,10,5653,89,4257,1486,0,5743
2019/10,274,07/10/2019,1,SS 64 ai confini provinciali di Bologna e Ferrara,8951,00,8436,515,7045,1906,8951,0
2019/10,274,08/10/2019,2,SS 64 ai confini provinciali di Bologna e Ferrara,8913,00,8386,527,6849,2064,8913,0
2019/10,274,09/10/2019,3,SS 64 ai confini provinciali di Bologna e Ferrara,9093,00,8509,584,6986,2107,9093,0
2019/10,274,10/10/2019,4,SS 64 ai confini provinciali di Bologna e Ferrara,9360,00,8790,570,7286,2074,9360,0
2019/10,274,11/10/2019,5,SS 64 ai confini provinciali di Bologna e Ferrara,9599,00,8898,701,7296,2303,9599,0
2019/10,274,12/10/2019,6,SS 64 ai confini provinciali di Bologna e Ferrara,7994,00,7690,304,5969,2025,0,7994
2019/10,274,13/10/2019,7,SS 64 ai confini provinciali di Bologna e Ferrara,6002,00,5873,129,4449,1553,0,6002
2019/10,274,14/10/2019,1,SS 64 ai confini provinciali di Bologna e Ferrara,9171,00,8509,662,7220,1951,9171,0
2019/10,275,01/10/2019,2,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,11009,10,10427,581,8670,2339,11009,0
2019/10,275,02/10/2019,3,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,11531,10,10957,573,9095,2436,11531,0
2019/10,275,03/10/2019,4,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,11409,10,10907,501,8874,2535,11409,0
2019/10,275,04/10/2019,5,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,9430,10,8991,438,7210,2220,9430,0
2019/10,275,05/10/2019,6,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,8499,00,8192,307,6090,2409,0,8499
2019/10,275,06/10/2019,7,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,6797,10,6391,405,4934,1863,0,6797
2019/10,275,07/10/2019,1,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,10885,00,10408,477,8660,2225,10885,0
2019/10,275,08/10/2019,2,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,11336,20,10765,569,8993,2343,11336,0
2019/10,275,09/10/2019,3,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,11312,10,10743,568,8857,2455,11312,0
2019/10,275,10/10/2019,4,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,11879,00,11293,586,9393,2486,11879,0
2019/10,275,11/10/2019,5,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,11618,00,11041,577,8887,2731,11618,0
2019/10,275,12/10/2019,6,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,9147,00,8950,197,6362,2785,0,9147
2019/10,275,13/10/2019,7,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,7597,00,7514,83,5302,2295,0,7597
2019/10,275,14/10/2019,1,SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri,10997,00,10454,543,8726,2271,10997,0
2019/10,276,01/10/2019,2,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,12420,00,11118,1302,9801,2619,12420,0
2019/10,276,02/10/2019,3,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,12710,00,11487,1223,10223,2487,12710,0
2019/10,276,03/10/2019,4,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,13242,00,11974,1268,10478,2764,13242,0
2019/10,276,04/10/2019,5,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,11633,00,10397,1236,9093,2540,11633,0
2019/10,276,05/10/2019,6,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,7926,00,7595,331,5602,2324,0,7926
2019/10,276,06/10/2019,7,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,7810,00,7638,172,5876,1934,0,7810
2019/10,276,07/10/2019,1,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,12020,00,10910,1110,9599,2421,12020,0
2019/10,276,08/10/2019,2,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,13752,00,12229,1523,11122,2630,13752,0
2019/10,276,09/10/2019,3,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,13138,00,11900,1238,10559,2579,13138,0
2019/10,276,11/10/2019,5,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,13494,00,12135,1359,10622,2872,13494,0
2019/10,276,12/10/2019,6,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,8489,00,8229,260,6144,2345,0,8489
2019/10,276,13/10/2019,7,SP 3_2 tra intersezione SP 5 e ponte torrente Idice,7654,00,7555,99,5495,2159,0,7654
